N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
900,0.01,5,False,6.0,0.0,5_1_8,900,900,10,12,-0.4236274868890485,5,1.0,0.0
1000,0.01,5,False,7.0,0.0,5_1_9,1000,1000,11,13,-0.40821143071559207,5,1.0,0.0
100,0.01,5,False,1.0,0.0,5_2_0,100,100,1,0,-0.2988639339074734,5,1.0,0.0
200,0.01,5,False,1.0,0.0,5_2_1,200,200,1,1,-0.29994561437176176,5,1.0,0.0
300,0.01,5,False,2.0,0.0,5_2_2,300,300,2,4,-0.3003067740448855,5,1.0,0.0
400,0.01,5,False,3.0,0.0,5_2_3,400,400,1,4,-0.12620959370890636,5,1.0,0.0
500,0.01,5,False,5.0,0.0,5_2_4,500,500,6,4,-0.34155144808027665,5,1.0,0.0
600,0.01,5,False,3.0,0.0,5_2_5,600,600,5,5,-0.4241568722434944,5,1.0,0.0
700,0.01,5,False,9.0,0.0,5_2_6,700,700,10,7,-0.3239223414837138,5,1.0,0.0
800,0.01,5,False,9.0,0.0,5_2_7,800,800,14,4,-0.4064515745216932,5,1.0,0.0
900,0.01,5,False,8.0,0.0,5_2_8,900,900,9,13,-0.3266926234254854,5,1.0,0.0
1000,0.01,5,False,9.0,0.0,5_2_9,1000,1000,14,11,-0.40580912069388975,5,1.0,0.0
100,0.01,5,False,2.0,0.0,5_3_0,100,100,2,1,-0.29886393390747396,5,1.0,0.0
200,0.01,5,False,5.0,0.0,5_3_1,200,200,2,2,-0.14701757407185026,5,1.0,0.0
300,0.01,5,False,4.0,0.0,5_3_2,300,300,2,2,-0.17645884647415214,5,1.0,0.0
400,0.01,5,False,4.0,0.0,5_3_3,400,400,4,5,-0.30048746657168734,5,1.0,0.0
500,0.01,5,False,8.0,0.0,5_3_4,500,500,8,7,-0.3005959181846624,5,1.0,0.0
600,0.01,5,False,2.0,0.0,5_3_5,600,600,8,9,-0.6878308547907299,5,1.0,0.0
700,0.01,5,False,6.0,0.0,5_3_6,700,700,5,4,-0.26319122643416015,5,1.0,0.0
800,0.01,5,False,4.0,0.0,5_3_7,800,800,7,9,-0.43702140675494333,5,1.0,0.0
900,0.01,5,False,6.0,0.0,5_3_8,900,900,13,10,-0.49724986162115975,5,1.0,0.0
1000,0.01,5,False,9.0,0.0,5_3_9,1000,1000,13,15,-0.38640765073846634,5,1.0,0.0
100,0.01,5,False,1.0,0.0,5_4_0,100,100,0,0,2.118144902771525e-05,5,1.0,1.0
200,0.01,5,False,2.0,0.0,5_4_1,200,200,2,4,-0.2999456143717609,5,1.0,0.0
300,0.01,5,False,3.0,0.0,5_4_2,300,300,9,2,-0.5969567035169313,5,1.0,0.0
400,0.01,5,False,2.0,0.0,5_4_3,400,400,6,5,-0.595018845066099,5,1.0,0.0
500,0.01,5,False,4.0,0.0,5_4_4,500,500,7,5,-0.4369348736701851,5,1.0,0.0
600,0.01,5,False,6.0,0.0,5_4_5,600,600,7,5,-0.3350658333898098,5,1.0,0.0
700,0.01,5,False,4.0,0.0,5_4_6,700,700,7,6,-0.43738884585535953,5,1.0,0.0
800,0.01,5,False,6.0,0.0,5_4_7,800,800,9,5,-0.3968494739000389,5,1.0,0.0
900,0.01,5,False,8.0,0.0,5_4_8,900,900,6,11,-0.24352533211648944,5,1.0,0.0
1000,0.01,5,False,7.0,0.0,5_4_9,1000,1000,10,10,-0.38410459952554094,5,1.0,0.0
100,0.01,5,False,0.0,0.0,6_0_0,100,100,3,2,-1.8237790814473407,6,0.0,0.0
200,0.01,5,False,3.0,0.0,6_0_1,200,200,1,0,-0.12457885582092153,6,1.0,0.0
300,0.01,5,False,5.0,0.0,6_0_2,300,300,2,1,-0.14627871468986453,6,1.0,0.0
400,0.01,5,False,4.0,0.0,6_0_3,400,400,2,8,-0.17800478281763069,6,1.0,0.0
500,0.01,5,False,8.0,0.0,6_0_4,500,500,7,6,-0.27295162223784136,6,1.0,0.0
600,0.01,5,False,5.0,0.0,6_0_5,600,600,7,5,-0.3789759117586529,6,1.0,0.0
700,0.01,5,False,8.0,0.0,6_0_6,700,700,7,10,-0.27312131581092036,6,1.0,0.0
800,0.01,5,False,9.0,0.0,6_0_7,800,800,7,5,-0.24997093323648326,6,1.0,0.0
900,0.01,5,False,12.0,0.0,6_0_8,900,900,8,8,-0.2223384907023083,6,1.0,0.0
1000,0.01,5,False,8.0,0.0,6_0_9,1000,1000,9,10,-0.32684140930335687,6,1.0,0.0
100,0.01,5,False,0.0,0.0,6_1_0,100,100,1,0,-2.305287186415117,6,0.0,0.0
200,0.01,5,False,4.0,0.0,6_1_1,200,200,0,2,0.5030445755866402,6,1.0,0.0
300,0.01,5,False,2.0,0.0,6_1_2,300,300,3,2,-0.39613053733090325,6,1.0,0.0
400,0.01,5,False,2.0,0.0,6_1_3,400,400,7,3,-0.6472409275792358,6,1.0,0.0
500,0.01,5,False,4.0,0.0,6_1_4,500,500,3,4,-0.24314882974881366,6,1.0,0.0
600,0.01,5,False,10.0,0.0,6_1_5,600,600,3,7,0.05358741802720236,6,1.0,0.0
700,0.01,5,False,3.0,0.0,6_1_6,700,700,2,12,-0.22288595714031392,6,1.0,0.0
800,0.01,5,False,6.0,0.0,6_1_7,800,800,4,7,-0.22230456887633135,6,1.0,0.0
900,0.01,5,False,6.0,0.0,6_1_8,900,900,11,10,-0.4498343364540513,6,1.0,0.0
1000,0.01,5,False,16.0,0.0,6_1_9,1000,1000,6,4,0.0782404187217948,6,1.0,0.0
100,0.01,5,False,2.0,0.0,6_2_0,100,100,3,0,-0.39468357606432836,6,1.0,0.0
200,0.01,5,False,3.0,0.0,6_2_1,200,200,3,3,-0.29994561437176065,6,1.0,0.0
300,0.01,5,False,4.0,0.0,6_2_2,300,300,3,2,-0.24286080885387695,6,1.0,0.0
400,0.01,5,False,2.0,0.0,6_2_3,400,400,3,2,-0.39658289717474454,6,1.0,0.0
500,0.01,5,False,9.0,0.0,6_2_4,500,500,6,11,-0.22317484023799822,6,1.0,0.0
600,0.01,5,False,12.0,0.0,6_2_5,600,600,11,8,-0.2824607350415442,6,1.0,0.0
700,0.01,5,False,11.0,0.0,6_2_6,700,700,9,6,-0.25972678862961945,6,1.0,0.0
800,0.01,5,False,6.0,0.0,6_2_7,800,800,11,7,-0.4502057108559054,6,1.0,0.0
900,0.01,5,False,8.0,0.0,6_2_8,900,900,9,8,-0.32684439824997247,6,1.0,0.0
1000,0.01,5,False,9.0,0.0,6_2_9,1000,1000,6,5,-0.22206857925214593,6,1.0,0.0
100,0.01,5,False,1.0,0.0,6_3_0,100,100,1,1,-0.29886393390747373,6,1.0,0.0
200,0.01,5,False,0.0,0.0,6_3_1,200,200,3,1,-2.3009975035895573,6,0.0,0.0
300,0.01,5,False,0.0,0.0,6_3_2,300,300,3,2,-2.301015543028099,6,0.0,0.0
400,0.01,5,False,1.0,0.0,6_3_3,400,400,3,1,-0.5993513464610882,6,1.0,0.0
500,0.01,5,False,2.0,0.0,6_3_4,500,500,10,6,-0.7656280964073163,6,1.0,0.0
600,0.01,5,False,4.0,0.0,6_3_5,600,600,11,11,-0.5660656737000588,6,1.0,0.0
700,0.01,5,False,7.0,0.0,6_3_6,700,700,4,13,-0.19785924327506324,6,1.0,0.0
800,0.01,5,False,7.0,0.0,6_3_7,800,800,7,10,-0.30075864640060657,6,1.0,0.0
900,0.01,5,False,4.0,0.0,6_3_8,900,900,11,9,-0.56956235628479,6,1.0,0.0
1000,0.01,5,False,6.0,0.0,6_3_9,1000,1000,12,16,-0.4732023897967714,6,1.0,0.0
100,0.01,5,False,1.0,0.0,6_4_0,100,100,3,2,-0.5870516431295377,6,1.0,0.0
200,0.01,5,False,3.0,0.0,6_4_1,200,200,3,3,-0.29994561437176065,6,1.0,0.0
300,0.01,5,False,4.0,0.0,6_4_2,300,300,4,1,-0.30030677404488565,6,1.0,0.0
400,0.01,5,False,7.0,0.0,6_4_3,400,400,6,4,-0.26869516753348843,6,1.0,0.0
500,0.01,5,False,9.0,0.0,6_4_4,500,500,8,7,-0.2761636618143589,6,1.0,0.0
600,0.01,5,False,4.0,0.0,6_4_5,600,600,9,6,-0.5083424872554277,6,1.0,0.0
700,0.01,5,False,10.0,0.0,6_4_6,700,700,6,6,-0.20468689520369873,6,1.0,0.0
800,0.01,5,False,12.0,0.0,6_4_7,800,800,10,6,-0.26329049097518803,6,1.0,0.0
900,0.01,5,False,14.0,0.0,6_4_8,900,900,10,15,-0.23495882956352507,6,1.0,0.0
1000,0.01,5,False,10.0,0.0,6_4_9,1000,1000,12,6,-0.3418989222963291,6,1.0,0.0
100,0.01,5,False,1.0,0.0,7_0_0,100,100,0,1,-0.002134344525973309,7,1.0,0.0
200,0.01,5,False,3.0,0.0,7_0_1,200,200,2,3,-0.22221825755710278,7,1.0,0.0
300,0.01,5,False,2.0,0.0,7_0_2,300,300,0,2,0.12277614986752654,7,1.0,0.0
400,0.01,5,False,3.0,0.0,7_0_3,400,400,1,4,-0.12620959370890636,7,1.0,0.0
500,0.01,5,False,3.0,0.0,7_0_4,500,500,5,5,-0.4237939374019262,7,1.0,0.0
600,0.01,5,False,2.0,0.0,7_0_5,600,600,8,7,-0.6899650425670334,7,1.0,0.0
700,0.01,5,False,6.0,0.0,7_0_6,700,700,5,4,-0.26319122643416015,7,1.0,0.0
800,0.01,5,False,5.0,0.0,7_0_7,800,800,6,10,-0.3415519560524832,7,1.0,0.0
900,0.01,5,False,14.0,0.0,7_0_8,900,900,14,6,-0.3007887879477539,7,1.0,0.0
1000,0.01,5,False,10.0,0.0,7_0_9,1000,1000,11,15,-0.3216519215315837,7,1.0,0.0
100,0.01,5,False,1.0,0.0,7_1_0,100,100,1,0,-0.2988639339074734,7,1.0,0.0
200,0.01,5,False,1.0,0.0,7_1_1,200,200,2,5,-0.46958635780610997,7,1.0,0.0
300,0.01,5,False,3.0,0.0,7_1_2,300,300,1,4,-0.12663509694969757,7,1.0,0.0
400,0.01,5,False,3.0,0.0,7_1_3,400,400,7,1,-0.5208799808377509,7,1.0,0.0
500,0.01,5,False,11.0,0.0,7_1_4,500,500,5,6,-0.16397493615744663,7,1.0,0.0
600,0.01,5,False,4.0,0.0,7_1_5,600,600,2,6,-0.17700018291230266,7,1.0,0.0
700,0.01,5,False,6.0,0.0,7_1_6,700,700,9,7,-0.39638099989881925,7,1.0,0.0
800,0.01,5,False,14.0,0.0,7_1_7,800,800,8,9,-0.19720145810501652,7,1.0,0.0
900,0.01,5,False,8.0,0.0,7_1_8,900,900,6,4,-0.24310023045703405,7,1.0,0.0
1000,0.01,5,False,7.0,0.0,7_1_9,1000,1000,17,12,-0.5308415266735764,7,1.0,0.0
100,0.01,5,False,1.0,0.0,7_2_0,100,100,0,1,-0.002134344525973309,7,1.0,0.0
200,0.01,5,False,2.0,0.0,7_2_1,200,200,3,2,-0.39522579878984876,7,1.0,0.0
300,0.01,5,False,4.0,0.0,7_2_2,300,300,5,6,-0.3501837060997602,7,1.0,0.0
400,0.01,5,False,2.0,0.0,7_2_3,400,400,2,5,-0.3004874665716883,7,1.0,0.0
500,0.01,5,False,4.0,0.0,7_2_4,500,500,2,2,-0.17631043554856107,7,1.0,0.0
600,0.01,5,False,9.0,0.0,7_2_5,600,600,6,6,-0.2223401355384847,7,1.0,0.0
700,0.01,5,False,10.0,0.0,7_2_6,700,700,6,6,-0.20468689520369873,7,1.0,0.0
800,0.01,5,False,4.0,0.0,7_2_7,800,800,9,10,-0.5078747309903562,7,1.0,0.0
900,0.01,5,False,8.0,0.0,7_2_8,900,900,9,8,-0.32684439824997247,7,1.0,0.0
1000,0.01,5,False,12.0,0.0,7_2_9,1000,1000,9,13,-0.24358818009533928,7,1.0,0.0
100,0.01,5,False,0.0,0.0,7_3_0,100,100,1,0,-2.305287186415117,7,0.0,0.0
200,0.01,5,False,2.0,0.0,7_3_1,200,200,1,2,-0.17663458873599036,7,1.0,0.0
300,0.01,5,False,3.0,0.0,7_3_2,300,300,2,1,-0.22160917912125178,7,1.0,0.0
400,0.01,5,False,2.0,0.0,7_3_3,400,400,5,1,-0.5418937781393791,7,1.0,0.0
500,0.01,5,False,3.0,0.0,7_3_4,500,500,5,7,-0.4232152452836407,7,1.0,0.0
600,0.01,5,False,6.0,0.0,7_3_5,600,600,4,7,-0.22245804874424183,7,1.0,0.0
700,0.01,5,False,9.0,0.0,7_3_6,700,700,9,13,-0.3007198960564463,7,1.0,0.0
800,0.01,5,False,7.0,0.0,7_3_7,800,800,6,6,-0.2688470239350151,7,1.0,0.0
900,0.01,5,False,6.0,0.0,7_3_8,900,900,12,12,-0.4737302679218381,7,1.0,0.0
1000,0.01,5,False,9.0,0.0,7_3_9,1000,1000,3,11,-0.0733881769965028,7,1.0,0.0
100,0.01,5,False,0.0,0.0,7_4_0,100,100,1,1,-2.004257190751136,7,0.0,0.0
200,0.01,5,False,0.0,0.0,7_4_1,200,200,1,0,-2.6042098881771714,7,0.0,0.0
300,0.01,5,False,2.0,0.0,7_4_2,300,300,4,1,-0.4749478698662077,7,1.0,0.0
400,0.01,5,False,2.0,0.0,7_4_3,400,400,3,3,-0.39631170887912764,7,1.0,0.0
500,0.01,5,False,6.0,0.0,7_4_4,500,500,5,7,-0.26339091632071515,7,1.0,0.0
600,0.01,5,False,3.0,0.0,7_4_5,600,600,11,3,-0.6647693759220685,7,1.0,0.0
700,0.01,5,False,4.0,0.0,7_4_6,700,700,2,3,-0.17640292020041293,7,1.0,0.0
800,0.01,5,False,4.0,0.0,7_4_7,800,800,5,11,-0.3510950697616555,7,1.0,0.0
900,0.01,5,False,10.0,0.0,7_4_8,900,900,6,7,-0.20465674760817898,7,1.0,0.0
1000,0.01,5,False,12.0,0.0,7_4_9,1000,1000,6,9,-0.1769689545744096,7,1.0,0.0
100,0.01,5,True,6.0,5.0,8_0_0,100,100,0,1,0.9815905928741635,8,1.0,0.0
200,0.01,5,True,11.0,10.0,8_0_1,200,200,1,3,1.2281362384617498,8,1.0,0.0
300,0.01,5,True,21.0,15.0,8_0_2,300,300,4,3,1.705879018750961,8,1.0,0.0
400,0.01,5,True,25.0,20.0,8_0_3,400,400,5,1,2.057885793567522,8,1.0,0.0
500,0.01,5,True,33.0,25.0,8_0_4,500,500,10,5,1.6411043781346062,8,1.0,0.0
600,0.01,5,True,35.0,30.0,8_0_5,600,600,6,3,3.7208638652279236,8,1.0,0.0
700,0.01,5,True,38.0,35.0,8_0_6,700,700,8,6,3.3718279517139447,8,1.0,0.0
800,0.01,5,True,52.0,40.0,8_0_7,800,800,8,8,6.563691560281501,8,1.0,0.0
900,0.01,5,True,58.0,45.0,8_0_8,900,900,9,8,7.406101928497417,8,1.0,0.0
1000,0.01,5,True,57.0,50.0,8_0_9,1000,1000,8,8,7.7258413591343595,8,1.0,0.0
100,0.01,5,True,6.0,5.0,8_1_0,100,100,1,0,0.21032329874025102,8,1.0,0.0
200,0.01,5,True,12.0,10.0,8_1_1,200,200,1,3,1.4664156518966587,8,1.0,0.0
300,0.01,5,True,17.0,15.0,8_1_2,300,300,4,4,0.8906066766086882,8,1.0,0.0
400,0.01,5,True,26.0,20.0,8_1_3,400,400,6,5,1.810178611205988,8,1.0,0.0
500,0.01,5,True,33.0,25.0,8_1_4,500,500,6,7,3.29021503262508,8,1.0,0.0
600,0.01,5,True,35.0,30.0,8_1_5,600,600,5,6,4.286584321394084,8,1.0,0.0
700,0.01,5,True,43.0,35.0,8_1_6,700,700,6,6,5.596403381868505,8,1.0,0.0
800,0.01,5,True,46.0,40.0,8_1_7,800,800,4,10,7.732417711623267,8,1.0,0.0
900,0.01,5,True,52.0,45.0,8_1_8,900,900,9,8,5.976665552924691,8,1.0,0.0
1000,0.01,5,True,62.0,50.0,8_1_9,1000,1000,8,10,8.974136153000686,8,1.0,0.0
100,0.01,5,True,6.0,5.0,8_2_0,100,100,0,1,0.9815905928741635,8,1.0,0.0
200,0.01,5,True,11.0,10.0,8_2_1,200,200,3,3,0.223449513484676,8,1.0,0.0
300,0.01,5,True,17.0,15.0,8_2_2,300,300,4,5,0.8881110380179978,8,1.0,0.0
400,0.01,5,True,22.0,20.0,8_2_3,400,400,7,4,0.7128955545454815,8,1.0,0.0
500,0.01,5,True,30.0,25.0,8_2_4,500,500,7,7,2.176013534113122,8,1.0,0.0
600,0.01,5,True,38.0,30.0,8_2_5,600,600,8,6,3.397189699931599,8,1.0,0.0
700,0.01,5,True,43.0,35.0,8_2_6,700,700,8,11,4.47403403194637,8,1.0,0.0
800,0.01,5,True,48.0,40.0,8_2_7,800,800,6,11,6.803509659898932,8,1.0,0.0
900,0.01,5,True,53.0,45.0,8_2_8,900,900,10,8,5.689167928439638,8,1.0,0.0
1000,0.01,5,True,58.0,50.0,8_2_9,1000,1000,10,4,6.822766308286369,8,1.0,0.0
100,0.01,5,True,5.0,5.0,8_3_0,100,100,0,1,0.7384219674807829,8,1.0,0.0
200,0.01,5,True,13.0,10.0,8_3_1,200,200,2,0,1.0579615546635357,8,1.0,0.0
300,0.01,5,True,19.0,15.0,8_3_2,300,300,6,3,0.5446199904624764,8,1.0,0.0
400,0.01,5,True,24.0,20.0,8_3_3,400,400,4,2,2.3406535320544863,8,1.0,0.0
500,0.01,5,True,29.0,25.0,8_3_4,500,500,11,4,0.6949059961832432,8,1.0,0.0
600,0.01,5,True,36.0,30.0,8_3_5,600,600,3,5,5.9441511846401065,8,1.0,0.0
700,0.01,5,True,44.0,35.0,8_3_6,700,700,11,4,3.346271321678296,8,1.0,0.0
800,0.01,5,True,53.0,40.0,8_3_7,800,800,5,4,8.827647217553016,8,1.0,0.0
900,0.01,5,True,50.0,45.0,8_3_8,900,900,12,6,4.123164250857001,8,1.0,0.0
1000,0.01,5,True,56.0,50.0,8_3_9,1000,1000,8,12,7.475074383988176,8,1.0,0.0
100,0.01,5,True,6.0,5.0,8_4_0,100,100,0,0,0.9947000284254929,8,1.0,1.0
200,0.01,5,True,11.0,10.0,8_4_1,200,200,1,0,1.2459594192137295,8,1.0,0.0
300,0.01,5,True,17.0,15.0,8_4_2,300,300,5,4,0.5274541671617841,8,1.0,0.0
400,0.01,5,True,22.0,20.0,8_4_3,400,400,7,3,0.7143262160073645,8,1.0,0.0
500,0.01,5,True,25.0,25.0,8_4_4,500,500,9,4,0.6082450866047635,8,1.0,0.0
600,0.01,5,True,35.0,30.0,8_4_5,600,600,5,4,4.288812891732821,8,1.0,0.0
700,0.01,5,True,42.0,35.0,8_4_6,700,700,9,7,3.776752980212038,8,1.0,0.0
800,0.01,5,True,50.0,40.0,8_4_7,800,800,8,10,6.079476113184771,8,1.0,0.0
900,0.01,5,True,52.0,45.0,8_4_8,900,900,8,8,6.532732348914797,8,1.0,0.0
1000,0.01,5,True,61.0,50.0,8_4_9,1000,1000,1,8,15.180149942659973,8,1.0,0.0
100,0.01,5,False,1.0,0.0,9_0_0,100,100,0,0,2.118144902771525e-05,9,1.0,1.0
200,0.01,5,False,1.0,0.0,9_0_1,200,200,0,2,-0.002160754346975333,9,1.0,0.0
300,0.01,5,False,1.0,0.0,9_0_2,300,300,4,3,-0.6896319201844802,9,1.0,0.0
400,0.01,5,False,6.0,0.0,9_0_3,400,400,3,4,-0.17691666528243555,9,1.0,0.0
500,0.01,5,False,4.0,0.0,9_0_4,500,500,14,5,-0.6462207985008874,9,1.0,0.0
600,0.01,5,False,9.0,0.0,9_0_5,600,600,5,8,-0.19298609469083883,9,1.0,0.0
700,0.01,5,False,7.0,0.0,9_0_6,700,700,7,10,-0.3007198960564458,9,1.0,0.0
800,0.01,5,False,7.0,0.0,9_0_7,800,800,6,5,-0.2688080047212269,9,1.0,0.0
900,0.01,5,False,12.0,0.0,9_0_8,900,900,14,9,-0.3351439714857694,9,1.0,0.0
1000,0.01,5,False,8.0,0.0,9_0_9,1000,1000,7,11,-0.2731118298312427,9,1.0,0.0
100,0.01,5,False,1.0,0.0,9_1_0,100,100,0,0,2.118144902771525e-05,9,1.0,1.0
200,0.01,5,False,2.0,0.0,9_1_1,200,200,5,0,-0.5413455557979526,9,1.0,0.0
300,0.01,5,False,4.0,0.0,9_1_2,300,300,6,2,-0.3961213434248353,9,1.0,0.0
400,0.01,5,False,6.0,0.0,9_1_3,400,400,3,1,-0.17609538715510317,9,1.0,0.0
500,0.01,5,False,9.0,0.0,9_1_4,500,500,4,4,-0.16048586825881156,9,1.0,0.0
600,0.01,5,False,6.0,0.0,9_1_5,600,600,3,5,-0.17682117502093705,9,1.0,0.0
700,0.01,5,False,8.0,0.0,9_1_6,700,700,8,7,-0.30071989605644367,9,1.0,0.0
800,0.01,5,False,4.0,0.0,9_1_7,800,800,8,9,-0.4741304060229832,9,1.0,0.0
900,0.01,5,False,13.0,0.0,9_1_8,900,900,8,7,-0.20878486376104075,9,1.0,0.0
1000,0.01,5,False,8.0,0.0,9_1_9,1000,1000,8,9,-0.3008129026917499,9,1.0,0.0
100,0.01,5,False,4.0,0.0,9_2_0,100,100,0,0,0.5184936671646302,9,1.0,1.0
200,0.01,5,False,2.0,0.0,9_2_1,200,200,3,2,-0.39522579878984876,9,1.0,0.0
300,0.01,5,False,2.0,0.0,9_2_2,300,300,4,2,-0.47422460006925077,9,1.0,0.0
400,0.01,5,False,3.0,0.0,9_2_3,400,400,6,2,-0.4749428705116983,9,1.0,0.0
500,0.01,5,False,7.0,0.0,9_2_4,500,500,6,5,-0.26878705019411325,9,1.0,0.0
600,0.01,5,False,5.0,0.0,9_2_5,600,600,8,5,-0.413300790067149,9,1.0,0.0
700,0.01,5,False,7.0,0.0,9_2_6,700,700,9,10,-0.3577295466416187,9,1.0,0.0
800,0.01,5,False,4.0,0.0,9_2_7,800,800,6,12,-0.39590127032552885,9,1.0,0.0
900,0.01,5,False,10.0,0.0,9_2_8,900,900,5,15,-0.1777965087921134,9,1.0,0.0
1000,0.01,5,False,12.0,0.0,9_2_9,1000,1000,8,6,-0.22214273053721437,9,1.0,0.0
100,0.01,5,False,0.0,0.0,9_3_0,100,100,1,1,-2.004257190751136,9,0.0,0.0
200,0.01,5,False,3.0,0.0,9_3_1,200,200,2,1,-0.22149070454211367,9,1.0,0.0
300,0.01,5,False,2.0,0.0,9_3_2,300,300,3,3,-0.3957690570099176,9,1.0,0.0
400,0.01,5,False,2.0,0.0,9_3_3,400,400,5,3,-0.5402681488642966,9,1.0,0.0
500,0.01,5,False,10.0,0.0,9_3_4,500,500,2,7,0.4185032179014768,9,1.0,0.0
600,0.01,5,False,4.0,0.0,9_3_5,600,600,4,4,-0.3006682343086997,9,1.0,0.0
700,0.01,5,False,6.0,0.0,9_3_6,700,700,4,10,-0.22268251212014525,9,1.0,0.0
800,0.01,5,False,9.0,0.0,9_3_7,800,800,4,11,-0.1612531510065336,9,1.0,0.0
900,0.01,5,False,11.0,0.0,9_3_8,900,900,9,13,-0.26001622266352625,9,1.0,0.0
1000,0.01,5,False,13.0,0.0,9_3_9,1000,1000,8,8,-0.20881763542943227,9,1.0,0.0
100,0.01,5,False,1.0,0.0,9_4_0,100,100,2,0,-0.47279923896296977,9,1.0,0.0
200,0.01,5,False,0.0,0.0,9_4_1,200,200,2,2,-2.125998809844448,9,0.0,0.0
300,0.01,5,False,2.0,0.0,9_4_2,300,300,1,1,-0.17609128314381,9,1.0,0.0
400,0.01,5,False,2.0,0.0,9_4_3,400,400,3,4,-0.39604068981706897,9,1.0,0.0
500,0.01,5,False,4.0,0.0,9_4_4,500,500,4,5,-0.3005959181846627,9,1.0,0.0
600,0.01,5,False,3.0,0.0,9_4_5,600,600,4,5,-0.36688997712519955,9,1.0,0.0
700,0.01,5,False,5.0,0.0,9_4_6,700,700,4,6,-0.25539848348413735,9,1.0,0.0
800,0.01,5,False,8.0,0.0,9_4_7,800,800,8,2,-0.30075864640060695,9,1.0,0.0
900,0.01,5,False,10.0,0.0,9_4_8,900,900,8,11,-0.2556153013504337,9,1.0,0.0
1000,0.01,5,False,11.0,0.0,9_4_9,1000,1000,12,7,-0.31995864350044756,9,1.0,0.0
100,0.01,5,True,8.0,5.0,10_0_0,100,100,0,2,1.4820946586786352,10,1.0,0.0
200,0.01,5,True,11.0,10.0,10_0_1,200,200,4,5,-0.0649628593879236,10,1.0,0.0
300,0.01,5,True,17.0,15.0,10_0_2,300,300,4,0,0.9001718755581904,10,1.0,0.0
400,0.01,5,True,25.0,20.0,10_0_3,400,400,3,5,3.1747478196757144,10,1.0,0.0
500,0.01,5,True,29.0,25.0,10_0_4,500,500,3,2,4.150948209461476,10,1.0,0.0
600,0.01,5,True,36.0,30.0,10_0_5,600,600,8,2,2.9727846513854237,10,1.0,0.0
700,0.01,5,True,43.0,35.0,10_0_6,700,700,6,6,5.596403381868505,10,1.0,0.0
800,0.01,5,True,48.0,40.0,10_0_7,800,800,7,8,6.180093253463751,10,1.0,0.0
900,0.01,5,True,56.0,45.0,10_0_8,900,900,9,6,6.925704962964067,10,1.0,0.0
1000,0.01,5,True,59.0,50.0,10_0_9,1000,1000,10,14,7.048309436235678,10,1.0,0.0
100,0.01,5,True,5.0,5.0,10_1_0,100,100,2,1,-0.14661740550182095,10,1.0,0.0
200,0.01,5,True,12.0,10.0,10_1_1,200,200,4,0,0.07668565133273975,10,1.0,0.0
300,0.01,5,True,16.0,15.0,10_1_2,300,300,6,3,0.09691241512053088,10,1.0,0.0
400,0.01,5,True,24.0,20.0,10_1_3,400,400,8,3,0.7434054770754774,10,1.0,0.0
500,0.01,5,True,34.0,25.0,10_1_4,500,500,5,5,4.0805365848416395,10,1.0,0.0
600,0.01,5,True,38.0,30.0,10_1_5,600,600,4,11,5.691183194072296,10,1.0,0.0
700,0.01,5,True,41.0,35.0,10_1_6,700,700,5,2,5.743152332077166,10,1.0,0.0
800,0.01,5,True,51.0,40.0,10_1_7,800,800,10,6,5.266158278894173,10,1.0,0.0
900,0.01,5,True,55.0,45.0,10_1_8,900,900,7,12,7.883110907346457,10,1.0,0.0
1000,0.01,5,True,59.0,50.0,10_1_9,1000,1000,11,7,6.530566458013524,10,1.0,0.0
100,0.01,5,True,5.0,5.0,10_2_0,100,100,0,1,0.7384219674807829,10,1.0,0.0
200,0.01,5,True,12.0,10.0,10_2_1,200,200,1,1,1.4796807862771808,10,1.0,0.0
300,0.01,5,True,17.0,15.0,10_2_2,300,300,2,5,1.9239840532785946,10,1.0,0.0
400,0.01,5,True,23.0,20.0,10_2_3,400,400,1,3,4.311531626767018,10,1.0,0.0
500,0.01,5,True,31.0,25.0,10_2_4,500,500,5,4,3.368646804306124,10,1.0,0.0
600,0.01,5,True,31.0,30.0,10_2_5,600,600,5,7,3.3386996080229565,10,1.0,0.0
700,0.01,5,True,39.0,35.0,10_2_6,700,700,5,8,5.23613934373902,10,1.0,0.0
800,0.01,5,True,47.0,40.0,10_2_7,800,800,9,3,4.858732497246187,10,1.0,0.0
900,0.01,5,True,48.0,45.0,10_2_8,900,900,12,13,3.70860774430424,10,1.0,0.0
1000,0.01,5,True,59.0,50.0,10_2_9,1000,1000,10,9,7.05383138615646,10,1.0,0.0
100,0.01,5,True,5.0,5.0,10_3_0,100,100,1,0,0.04547976291035758,10,1.0,0.0
200,0.01,5,True,11.0,10.0,10_3_1,200,200,3,5,0.21811214392356462,10,1.0,0.0
300,0.01,5,True,19.0,15.0,10_3_2,300,300,4,3,1.286923106458004,10,1.0,0.0
400,0.01,5,True,26.0,20.0,10_3_3,400,400,3,2,3.4282949574250114,10,1.0,0.0
500,0.01,5,True,34.0,25.0,10_3_4,500,500,4,6,4.714941055002482,10,1.0,0.0
600,0.01,5,True,33.0,30.0,10_3_5,600,600,5,13,3.799113459292805,10,1.0,0.0
700,0.01,5,True,39.0,35.0,10_3_6,700,700,6,7,4.627275464539361,10,1.0,0.0
