N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
400,0.01,5,True,21.0,20.0,55_2_39,1000,1000,8,6,4.216181536968546,55,1.0,0.0
500,0.001,5,True,3.0,3.0,55_2_40,1000,1000,0,0,0.831045396040755,55,1.0,1.0
500,0.002,5,True,6.0,5.0,55_2_41,1000,1000,2,2,0.642481584073464,55,1.0,0.0
500,0.003,5,True,8.0,8.0,55_2_42,1000,1000,3,4,0.8329203898110676,55,1.0,0.0
500,0.004,5,True,15.0,10.0,55_2_43,1000,1000,5,7,2.231707397326842,55,1.0,0.0
500,0.005,5,True,21.0,13.0,55_2_44,1000,1000,5,8,4.36397131067652,55,1.0,0.0
500,0.006,5,True,20.0,15.0,55_2_45,1000,1000,4,7,4.540399725461307,55,1.0,0.0
500,0.007,5,True,21.0,18.0,55_2_46,1000,1000,6,8,3.844055496823925,55,1.0,0.0
500,0.008,5,True,23.0,20.0,55_2_47,1000,1000,2,2,7.271378830623797,55,1.0,0.0
500,0.009,5,True,28.0,23.0,55_2_48,1000,1000,2,10,9.480212564858777,55,1.0,0.0
500,0.01,5,True,34.0,25.0,55_2_49,1000,1000,11,13,6.223932187301883,55,1.0,0.0
600,0.001,5,True,3.0,3.0,55_2_50,1000,1000,0,1,0.676392120452576,55,1.0,0.0
600,0.002,5,True,7.0,6.0,55_2_51,1000,1000,6,2,-0.14403337104112793,55,1.0,0.0
600,0.003,5,True,11.0,9.0,55_2_52,1000,1000,1,4,2.5491231712887616,55,1.0,0.0
600,0.004,5,True,14.0,12.0,55_2_53,1000,1000,5,5,1.3124099923576134,55,1.0,0.0
600,0.005,5,True,17.0,15.0,55_2_54,1000,1000,4,7,2.6290203988622904,55,1.0,0.0
600,0.006,5,True,23.0,18.0,55_2_55,1000,1000,2,5,6.106220001007748,55,1.0,0.0
600,0.007,5,True,25.0,22.0,55_2_56,1000,1000,6,8,4.171013858192331,55,1.0,0.0
600,0.008,5,True,26.0,24.0,55_2_57,1000,1000,8,8,3.5525765508814082,55,1.0,0.0
600,0.009,5,True,32.0,27.0,55_2_58,1000,1000,9,9,4.9688556485706705,55,1.0,0.0
600,0.01,5,True,36.0,30.0,55_2_59,1000,1000,15,14,3.826401494768341,55,1.0,0.0
700,0.001,5,True,4.0,4.0,55_2_60,1000,1000,0,3,0.8415607171853446,55,1.0,0.0
700,0.002,5,True,7.0,7.0,55_2_61,1000,1000,3,2,0.07318723283164044,55,1.0,0.0
700,0.003,5,True,15.0,11.0,55_2_62,1000,1000,4,2,1.4903936862369347,55,1.0,0.0
700,0.004,5,True,16.0,14.0,55_2_63,1000,1000,3,4,2.2638602036908884,55,1.0,0.0
700,0.005,5,True,22.0,18.0,55_2_64,1000,1000,3,5,4.088301784657367,55,1.0,0.0
700,0.006,5,True,25.0,21.0,55_2_65,1000,1000,3,2,5.06132885168568,55,1.0,0.0
700,0.007,5,True,30.0,25.0,55_2_66,1000,1000,11,5,2.582956297001957,55,1.0,0.0
700,0.008,5,True,36.0,28.0,55_2_67,1000,1000,6,8,6.592905339919473,55,1.0,0.0
700,0.009,5,True,36.0,32.0,55_2_68,1000,1000,11,10,4.110696995790722,55,1.0,0.0
700,0.01,5,True,39.0,35.0,55_2_69,1000,1000,10,16,5.3680628035311315,55,1.0,0.0
800,0.001,5,True,7.0,4.0,55_2_70,1000,1000,2,4,0.20599462448007533,55,1.0,0.0
800,0.002,5,True,11.0,8.0,55_2_71,1000,1000,2,1,1.0804985867037036,55,1.0,0.0
800,0.003,5,True,15.0,12.0,55_2_72,1000,1000,6,1,0.42560612152251476,55,1.0,0.0
800,0.004,5,True,25.0,16.0,55_2_73,1000,1000,3,3,4.282383044595126,55,1.0,0.0
800,0.005,5,True,20.0,20.0,55_2_74,1000,1000,4,4,2.2904639859936284,55,1.0,0.0
800,0.006,5,True,28.0,24.0,55_2_75,1000,1000,4,5,4.46711131250756,55,1.0,0.0
800,0.007,5,True,36.0,29.0,55_2_76,1000,1000,5,9,6.128709521235993,55,1.0,0.0
800,0.008,5,True,36.0,32.0,55_2_77,1000,1000,7,9,4.944236329773169,55,1.0,0.0
800,0.009,5,True,46.0,36.0,55_2_78,1000,1000,12,13,5.17000564700876,55,1.0,0.0
800,0.01,5,True,45.0,40.0,55_2_79,1000,1000,16,10,3.4310603009213363,55,1.0,0.0
900,0.001,5,True,7.0,5.0,55_2_80,1000,1000,3,0,-0.13133324324481646,55,1.0,0.0
900,0.002,5,True,9.0,9.0,55_2_81,1000,1000,3,4,0.0634942639813252,55,1.0,0.0
900,0.003,5,True,20.0,14.0,55_2_82,1000,1000,2,3,3.0241453066620334,55,1.0,0.0
900,0.004,5,True,22.0,18.0,55_2_83,1000,1000,3,4,2.8566288972442586,55,1.0,0.0
900,0.005,5,True,30.0,23.0,55_2_84,1000,1000,5,8,3.676909650347891,55,1.0,0.0
900,0.006,5,True,35.0,27.0,55_2_85,1000,1000,10,7,2.5508987978738924,55,1.0,0.0
900,0.007,5,True,37.0,32.0,55_2_86,1000,1000,8,7,3.8302968773372807,55,1.0,0.0
900,0.008,5,True,40.0,36.0,55_2_87,1000,1000,5,5,6.291462289605459,55,1.0,0.0
900,0.009,5,True,53.0,41.0,55_2_88,1000,1000,9,5,7.283341623400678,55,1.0,0.0
900,0.01,5,True,56.0,45.0,55_2_89,1000,1000,5,9,10.81350416301368,55,1.0,0.0
1000,0.001,5,True,6.0,5.0,55_2_90,1000,1000,2,0,-0.1248667239660748,55,1.0,0.0
1000,0.002,5,True,12.0,10.0,55_2_91,1000,1000,3,3,0.3600649790226197,55,1.0,0.0
1000,0.003,5,True,17.0,15.0,55_2_92,1000,1000,1,4,2.652575181598786,55,1.0,0.0
1000,0.004,5,True,25.0,20.0,55_2_93,1000,1000,4,2,2.4962261827466516,55,1.0,0.0
1000,0.005,5,True,27.0,25.0,55_2_94,1000,1000,2,4,4.3419727219598325,55,1.0,0.0
1000,0.006,5,True,39.0,30.0,55_2_95,1000,1000,8,9,3.53843023384077,55,1.0,0.0
1000,0.007,5,True,40.0,35.0,55_2_96,1000,1000,10,9,2.888376152042509,55,1.0,0.0
1000,0.008,5,True,50.0,40.0,55_2_97,1000,1000,14,7,3.3330634184831647,55,1.0,0.0
1000,0.009,5,True,58.0,45.0,55_2_98,1000,1000,10,14,6.813137051810176,55,1.0,0.0
1000,0.01,5,True,56.0,50.0,55_2_99,1000,1000,8,11,7.476243039672625,55,1.0,0.0
100,0.001,5,True,2.0,1.0,56_0_0,1000,1000,1,2,1.1311645780207569,56,1.0,0.0
100,0.002,5,True,1.0,1.0,56_0_1,1000,1000,3,1,0.13814333034962334,56,1.0,0.0
100,0.003,5,True,2.0,2.0,56_0_2,1000,1000,6,4,0.16165063531128124,56,1.0,0.0
100,0.004,5,True,2.0,2.0,56_0_3,1000,1000,5,1,0.2874027294608995,56,1.0,0.0
100,0.005,5,True,3.0,3.0,56_0_4,1000,1000,4,2,0.9890166268590642,56,1.0,0.0
100,0.006,5,True,3.0,3.0,56_0_5,1000,1000,6,6,0.607524440779361,56,1.0,0.0
100,0.007,5,True,4.0,4.0,56_0_6,1000,1000,9,5,0.6769305566031174,56,1.0,0.0
100,0.008,5,True,4.0,4.0,56_0_7,1000,1000,10,6,0.5719297674818499,56,1.0,0.0
100,0.009,5,True,6.0,5.0,56_0_8,1000,1000,8,7,1.9837907908980192,56,1.0,0.0
100,0.01,5,True,7.0,5.0,56_0_9,1000,1000,4,10,3.936612443729093,56,1.0,0.0
200,0.001,5,True,1.0,1.0,56_0_10,1000,1000,2,0,0.00014445003975419715,56,1.0,0.0
200,0.002,5,True,3.0,2.0,56_0_11,1000,1000,3,2,0.43657598239849515,56,1.0,0.0
200,0.003,5,True,4.0,3.0,56_0_12,1000,1000,1,1,1.724716120144867,56,1.0,0.0
200,0.004,5,True,4.0,4.0,56_0_13,1000,1000,1,0,1.7258814002901088,56,1.0,0.0
200,0.005,5,True,6.0,5.0,56_0_14,1000,1000,7,4,0.7983601806504158,56,1.0,0.0
200,0.006,5,True,8.0,6.0,56_0_15,1000,1000,5,8,2.241651492006056,56,1.0,0.0
200,0.007,5,True,9.0,8.0,56_0_16,1000,1000,3,7,3.719140141119555,56,1.0,0.0
200,0.008,5,True,9.0,8.0,56_0_17,1000,1000,3,7,3.719140141119555,56,1.0,0.0
200,0.009,5,True,9.0,9.0,56_0_18,1000,1000,3,8,3.7177028446572002,56,1.0,0.0
200,0.01,5,True,12.0,10.0,56_0_19,1000,1000,18,14,1.252459219825056,56,1.0,0.0
300,0.001,5,True,2.0,2.0,56_0_20,1000,1000,3,0,-0.061998082749101895,56,1.0,0.0
300,0.002,5,True,3.0,3.0,56_0_21,1000,1000,3,1,0.0985977127740168,56,1.0,0.0
300,0.003,5,True,6.0,5.0,56_0_22,1000,1000,2,3,1.5441938769339962,56,1.0,0.0
300,0.004,5,True,7.0,6.0,56_0_23,1000,1000,4,6,1.1692988262013755,56,1.0,0.0
300,0.005,5,True,9.0,8.0,56_0_24,1000,1000,4,4,2.0135687784476572,56,1.0,0.0
300,0.006,5,True,14.0,9.0,56_0_25,1000,1000,6,5,3.478142401044885,56,1.0,0.0
300,0.007,5,True,12.0,11.0,56_0_26,1000,1000,5,6,2.970948025754924,56,1.0,0.0
300,0.008,5,True,14.0,12.0,56_0_27,1000,1000,5,10,3.923764875288737,56,1.0,0.0
300,0.009,5,True,15.0,14.0,56_0_28,1000,1000,6,7,3.9521306540435126,56,1.0,0.0
300,0.01,5,True,20.0,15.0,56_0_29,1000,1000,10,9,4.70173107216818,56,1.0,0.0
400,0.001,5,True,2.0,2.0,56_0_30,1000,1000,1,2,0.13417108582564233,56,1.0,0.0
400,0.002,5,True,4.0,4.0,56_0_31,1000,1000,3,1,0.09064673699894583,56,1.0,0.0
400,0.003,5,True,6.0,6.0,56_0_32,1000,1000,2,2,0.9845226173294197,56,1.0,0.0
400,0.004,5,True,10.0,8.0,56_0_33,1000,1000,1,5,3.384805946837795,56,1.0,0.0
400,0.005,5,True,10.0,10.0,56_0_34,1000,1000,8,6,0.49708159916669015,56,1.0,0.0
400,0.006,5,True,17.0,12.0,56_0_35,1000,1000,9,5,2.3608602015058233,56,1.0,0.0
400,0.007,5,True,16.0,15.0,56_0_36,1000,1000,13,7,1.048927661113095,56,1.0,0.0
400,0.008,5,True,19.0,16.0,56_0_37,1000,1000,12,7,2.1516391804593225,56,1.0,0.0
400,0.009,5,True,21.0,18.0,56_0_38,1000,1000,12,4,2.8143348445608565,56,1.0,0.0
400,0.01,5,True,23.0,20.0,56_0_39,1000,1000,7,5,5.4986077757345555,56,1.0,0.0
500,0.001,5,True,3.0,3.0,56_0_40,1000,1000,1,0,0.2294171695909883,56,1.0,0.0
500,0.002,5,True,6.0,5.0,56_0_41,1000,1000,1,4,1.178580133808625,56,1.0,0.0
500,0.003,5,True,11.0,8.0,56_0_42,1000,1000,3,5,1.7952417973995716,56,1.0,0.0
500,0.004,5,True,12.0,10.0,56_0_43,1000,1000,2,2,2.7176523353365374,56,1.0,0.0
500,0.005,5,True,15.0,13.0,56_0_44,1000,1000,5,4,2.2340055233535088,56,1.0,0.0
500,0.006,5,True,16.0,15.0,56_0_45,1000,1000,2,5,4.297443671453161,56,1.0,0.0
500,0.007,5,True,18.0,18.0,56_0_46,1000,1000,9,6,1.7406847625845505,56,1.0,0.0
500,0.008,5,True,21.0,20.0,56_0_47,1000,1000,6,7,3.8456067959248577,56,1.0,0.0
500,0.009,5,True,27.0,23.0,56_0_48,1000,1000,7,12,5.55432916279162,56,1.0,0.0
500,0.01,5,True,31.0,25.0,56_0_49,1000,1000,8,8,6.552235981625147,56,1.0,0.0
600,0.001,5,True,4.0,3.0,56_0_50,1000,1000,2,2,-0.02193483378705213,56,1.0,0.0
600,0.002,5,True,8.0,6.0,56_0_51,1000,1000,2,1,0.9124968576960327,56,1.0,0.0
600,0.003,5,True,10.0,9.0,56_0_52,1000,1000,3,5,1.0066868873678296,56,1.0,0.0
600,0.004,5,True,13.0,12.0,56_0_53,1000,1000,5,4,1.0532081595396652,56,1.0,0.0
600,0.005,5,True,19.0,15.0,56_0_54,1000,1000,5,6,2.755618022677159,56,1.0,0.0
600,0.006,5,True,21.0,18.0,56_0_55,1000,1000,8,5,2.1153015052098607,56,1.0,0.0
600,0.007,5,True,24.0,22.0,56_0_56,1000,1000,6,9,3.847318625945567,56,1.0,0.0
600,0.008,5,True,31.0,24.0,56_0_57,1000,1000,6,2,6.201514030745572,56,1.0,0.0
600,0.009,5,True,31.0,27.0,56_0_58,1000,1000,6,7,6.195127168317477,56,1.0,0.0
600,0.01,5,True,36.0,30.0,56_0_59,1000,1000,13,10,4.5341092537426,56,1.0,0.0
700,0.001,5,True,6.0,4.0,56_0_60,1000,1000,3,2,-0.06849336053760181,56,1.0,0.0
700,0.002,5,True,8.0,7.0,56_0_61,1000,1000,2,1,0.6266591295035169,56,1.0,0.0
700,0.003,5,True,16.0,11.0,56_0_62,1000,1000,7,3,0.6897468460817431,56,1.0,0.0
700,0.004,5,True,18.0,14.0,56_0_63,1000,1000,3,2,2.8557247531018723,56,1.0,0.0
700,0.005,5,True,20.0,18.0,56_0_64,1000,1000,9,6,0.9515786056486628,56,1.0,0.0
700,0.006,5,True,23.0,21.0,56_0_65,1000,1000,3,9,4.39990883574753,56,1.0,0.0
700,0.007,5,True,29.0,25.0,56_0_66,1000,1000,3,10,6.378515767877247,56,1.0,0.0
700,0.008,5,True,33.0,28.0,56_0_67,1000,1000,5,11,6.268764371234948,56,1.0,0.0
700,0.009,5,True,36.0,32.0,56_0_68,1000,1000,9,14,4.972602132786749,56,1.0,0.0
700,0.01,5,True,42.0,35.0,56_0_69,1000,1000,13,15,4.914105723091393,56,1.0,0.0
800,0.001,5,True,5.0,4.0,56_0_70,1000,1000,1,1,0.2342546847789616,56,1.0,0.0
800,0.002,5,True,9.0,8.0,56_0_71,1000,1000,3,1,0.23141649278899534,56,1.0,0.0
800,0.003,5,True,15.0,12.0,56_0_72,1000,1000,4,3,1.0883706622732554,56,1.0,0.0
800,0.004,5,True,18.0,16.0,56_0_73,1000,1000,3,6,2.314888418211028,56,1.0,0.0
800,0.005,5,True,26.0,20.0,56_0_74,1000,1000,4,10,3.8943493676142396,56,1.0,0.0
800,0.006,5,True,28.0,24.0,56_0_75,1000,1000,6,4,3.335945359977338,56,1.0,0.0
800,0.007,5,True,33.0,29.0,56_0_76,1000,1000,4,7,5.924729418711127,56,1.0,0.0
800,0.008,5,True,38.0,32.0,56_0_77,1000,1000,8,8,4.962930329946907,56,1.0,0.0
800,0.009,5,True,44.0,36.0,56_0_78,1000,1000,8,13,6.601352126165178,56,1.0,0.0
800,0.01,5,True,49.0,40.0,56_0_79,1000,1000,12,12,5.938550749934125,56,1.0,0.0
900,0.001,5,True,5.0,5.0,56_0_80,1000,1000,0,0,0.8469512718773614,56,1.0,1.0
900,0.002,5,True,13.0,9.0,56_0_81,1000,1000,1,2,1.950100876779132,56,1.0,0.0
900,0.003,5,True,14.0,14.0,56_0_82,1000,1000,7,6,-0.15274986276594585,56,1.0,0.0
900,0.004,5,True,24.0,18.0,56_0_83,1000,1000,3,4,3.3724131492724867,56,1.0,0.0
900,0.005,5,True,28.0,23.0,56_0_84,1000,1000,4,6,3.76338126287026,56,1.0,0.0
900,0.006,5,True,31.0,27.0,56_0_85,1000,1000,7,5,2.909609438568135,56,1.0,0.0
900,0.007,5,True,41.0,32.0,56_0_86,1000,1000,3,10,8.115129423800624,56,1.0,0.0
900,0.008,5,True,41.0,36.0,56_0_87,1000,1000,12,14,3.058954687431185,56,1.0,0.0
900,0.009,5,True,47.0,41.0,56_0_88,1000,1000,8,13,6.289319362713773,56,1.0,0.0
900,0.01,5,True,53.0,45.0,56_0_89,1000,1000,12,11,5.7506770957814455,56,1.0,0.0
1000,0.001,5,True,8.0,5.0,56_0_90,1000,1000,2,0,0.09015034383271937,56,1.0,0.0
1000,0.002,5,True,15.0,10.0,56_0_91,1000,1000,2,4,1.426833921374333,56,1.0,0.0
1000,0.003,5,True,17.0,15.0,56_0_92,1000,1000,1,2,2.656179785728075,56,1.0,0.0
1000,0.004,5,True,24.0,20.0,56_0_93,1000,1000,5,3,1.78379860573285,56,1.0,0.0
1000,0.005,5,True,28.0,25.0,56_0_94,1000,1000,4,8,3.1709509018281015,56,1.0,0.0
1000,0.006,5,True,35.0,30.0,56_0_95,1000,1000,11,7,1.6112131725736765,56,1.0,0.0
1000,0.007,5,True,40.0,35.0,56_0_96,1000,1000,11,5,2.514682924118352,56,1.0,0.0
1000,0.008,5,True,48.0,40.0,56_0_97,1000,1000,6,5,6.759697756567708,56,1.0,0.0
1000,0.009,5,True,57.0,45.0,56_0_98,1000,1000,6,9,9.058851539990188,56,1.0,0.0
1000,0.01,5,True,59.0,50.0,56_0_99,1000,1000,7,9,8.874451584649789,56,1.0,0.0
100,0.001,5,True,1.0,1.0,56_1_0,1000,1000,1,0,0.4393719137068189,56,1.0,0.0
100,0.002,5,True,1.0,1.0,56_1_1,1000,1000,3,1,0.13814333034962334,56,1.0,0.0
100,0.003,5,True,2.0,2.0,56_1_2,1000,1000,1,1,1.1318777440281038,56,1.0,0.0
100,0.004,5,True,3.0,2.0,56_1_3,1000,1000,4,8,0.9846565603138028,56,1.0,0.0
100,0.005,5,True,5.0,3.0,56_1_4,1000,1000,4,5,2.363200853820959,56,1.0,0.0
100,0.006,5,True,4.0,3.0,56_1_5,1000,1000,4,4,1.6422119505856305,56,1.0,0.0
100,0.007,5,True,6.0,4.0,56_1_6,1000,1000,4,5,3.1349536645030036,56,1.0,0.0
100,0.008,5,True,4.0,4.0,56_1_7,1000,1000,3,10,1.9356898016075095,56,1.0,0.0
100,0.009,5,True,6.0,5.0,56_1_8,1000,1000,11,14,1.4432349732184984,56,1.0,0.0
100,0.01,5,True,6.0,5.0,56_1_9,1000,1000,13,12,1.1736640200145596,56,1.0,0.0
200,0.001,5,True,1.0,1.0,56_1_10,1000,1000,1,0,0.17616348978053548,56,1.0,0.0
200,0.002,5,True,2.0,2.0,56_1_11,1000,1000,2,1,0.3026955875475667,56,1.0,0.0
200,0.003,5,True,3.0,3.0,56_1_12,1000,1000,1,2,1.1342580971963068,56,1.0,0.0
200,0.004,5,True,4.0,4.0,56_1_13,1000,1000,3,4,0.8789621579322937,56,1.0,0.0
200,0.005,5,True,5.0,5.0,56_1_14,1000,1000,3,5,1.3799594994162248,56,1.0,0.0
200,0.006,5,True,6.0,6.0,56_1_15,1000,1000,6,7,1.0060483944923528,56,1.0,0.0
200,0.007,5,True,9.0,8.0,56_1_16,1000,1000,4,10,3.2096567065260437,56,1.0,0.0
200,0.008,5,True,8.0,8.0,56_1_17,1000,1000,6,6,1.944999135659885,56,1.0,0.0
200,0.009,5,True,9.0,9.0,56_1_18,1000,1000,8,17,1.8809960498907583,56,1.0,0.0
200,0.01,5,True,12.0,10.0,56_1_19,1000,1000,10,15,2.8137008866132693,56,1.0,0.0
300,0.001,5,True,3.0,2.0,56_1_20,1000,1000,0,2,1.3097523437498768,56,1.0,0.0
300,0.002,5,True,4.0,3.0,56_1_21,1000,1000,5,2,0.01914445240875126,56,1.0,0.0
300,0.003,5,True,5.0,5.0,56_1_22,1000,1000,1,1,1.6383269599062105,56,1.0,0.0
300,0.004,5,True,11.0,6.0,56_1_23,1000,1000,2,2,4.094892151767447,56,1.0,0.0
300,0.005,5,True,9.0,8.0,56_1_24,1000,1000,11,6,0.3278441912715707,56,1.0,0.0
300,0.006,5,True,10.0,9.0,56_1_25,1000,1000,5,6,2.0697057048388303,56,1.0,0.0
300,0.007,5,True,13.0,11.0,56_1_26,1000,1000,6,10,3.011560393646751,56,1.0,0.0
300,0.008,5,True,12.0,12.0,56_1_27,1000,1000,4,9,3.4147344870039356,56,1.0,0.0
300,0.009,5,True,17.0,14.0,56_1_28,1000,1000,10,8,3.3651640415615094,56,1.0,0.0
300,0.01,5,True,16.0,15.0,56_1_29,1000,1000,7,13,3.9914674153939895,56,1.0,0.0
400,0.001,5,True,2.0,2.0,56_1_30,1000,1000,3,3,-0.15508926640616882,56,1.0,0.0
400,0.002,5,True,4.0,4.0,56_1_31,1000,1000,0,5,1.4757550615668487,56,1.0,0.0
400,0.003,5,True,7.0,6.0,56_1_32,1000,1000,4,2,0.6121403414496888,56,1.0,0.0
400,0.004,5,True,10.0,8.0,56_1_33,1000,1000,4,4,1.6230109006701163,56,1.0,0.0
400,0.005,5,True,13.0,10.0,56_1_34,1000,1000,7,6,1.620401681189653,56,1.0,0.0
400,0.006,5,True,15.0,12.0,56_1_35,1000,1000,6,10,2.694187599088003,56,1.0,0.0
400,0.007,5,True,21.0,15.0,56_1_36,1000,1000,7,8,4.653613563753594,56,1.0,0.0
400,0.008,5,True,19.0,16.0,56_1_37,1000,1000,6,1,4.302979874553294,56,1.0,0.0
400,0.009,5,True,23.0,18.0,56_1_38,1000,1000,8,4,5.028626121436561,56,1.0,0.0
400,0.01,5,True,26.0,20.0,56_1_39,1000,1000,14,5,3.951123520537971,56,1.0,0.0
500,0.001,5,True,4.0,3.0,56_1_40,1000,1000,0,1,1.2118420835509598,56,1.0,0.0
500,0.002,5,True,5.0,5.0,56_1_41,1000,1000,0,1,1.6118207314953472,56,1.0,0.0
500,0.003,5,True,10.0,8.0,56_1_42,1000,1000,3,3,1.4606119266060307,56,1.0,0.0
500,0.004,5,True,12.0,10.0,56_1_43,1000,1000,4,1,1.6729973841679577,56,1.0,0.0
500,0.005,5,True,13.0,13.0,56_1_44,1000,1000,6,6,1.244314970051062,56,1.0,0.0
500,0.006,5,True,18.0,15.0,56_1_45,1000,1000,6,10,2.800306007936967,56,1.0,0.0
500,0.007,5,True,19.0,18.0,56_1_46,1000,1000,9,4,2.0307954128367456,56,1.0,0.0
500,0.008,5,True,24.0,20.0,56_1_47,1000,1000,10,6,3.2223435710629236,56,1.0,0.0
500,0.009,5,True,25.0,23.0,56_1_48,1000,1000,6,11,5.323787398830652,56,1.0,0.0
500,0.01,5,True,33.0,25.0,56_1_49,1000,1000,8,13,7.315247922809826,56,1.0,0.0
600,0.001,5,True,3.0,3.0,56_1_50,1000,1000,1,0,0.07563270140839132,56,1.0,0.0
600,0.002,5,True,7.0,6.0,56_1_51,1000,1000,2,0,0.6393153980649839,56,1.0,0.0
600,0.003,5,True,11.0,9.0,56_1_52,1000,1000,6,6,0.3158961353407218,56,1.0,0.0
600,0.004,5,True,15.0,12.0,56_1_53,1000,1000,5,4,1.5844112088707156,56,1.0,0.0
600,0.005,5,True,16.0,15.0,56_1_54,1000,1000,3,4,2.850554718520068,56,1.0,0.0
600,0.006,5,True,23.0,18.0,56_1_55,1000,1000,6,6,3.532023063161579,56,1.0,0.0
600,0.007,5,True,25.0,22.0,56_1_56,1000,1000,8,7,3.253315439307692,56,1.0,0.0
600,0.008,5,True,25.0,24.0,56_1_57,1000,1000,10,7,2.5083295608997425,56,1.0,0.0
600,0.009,5,True,29.0,27.0,56_1_58,1000,1000,9,13,4.03399182474875,56,1.0,0.0
600,0.01,5,True,36.0,30.0,56_1_59,1000,1000,11,13,5.334297433220539,56,1.0,0.0
700,0.001,5,True,4.0,4.0,56_1_60,1000,1000,2,0,-0.09168132227467697,56,1.0,0.0
700,0.002,5,True,7.0,7.0,56_1_61,1000,1000,2,0,0.3943849037680114,56,1.0,0.0
700,0.003,5,True,11.0,11.0,56_1_62,1000,1000,3,4,0.9189734538550521,56,1.0,0.0
700,0.004,5,True,21.0,14.0,56_1_63,1000,1000,3,4,3.7745175937242332,56,1.0,0.0
700,0.005,5,True,22.0,18.0,56_1_64,1000,1000,4,9,3.45577630653301,56,1.0,0.0
700,0.006,5,True,24.0,21.0,56_1_65,1000,1000,6,9,2.9986749166739552,56,1.0,0.0
700,0.007,5,True,29.0,25.0,56_1_66,1000,1000,5,5,5.0120173327133895,56,1.0,0.0
700,0.008,5,True,37.0,28.0,56_1_67,1000,1000,4,6,8.324088189967815,56,1.0,0.0
700,0.009,5,True,37.0,32.0,56_1_68,1000,1000,13,5,3.6160442724880157,56,1.0,0.0
700,0.01,5,True,44.0,35.0,56_1_69,1000,1000,8,10,7.931342518767415,56,1.0,0.0
800,0.001,5,True,5.0,4.0,56_1_70,1000,1000,0,1,0.9845795429315696,56,1.0,0.0
800,0.002,5,True,12.0,8.0,56_1_71,1000,1000,1,2,2.0193438237900194,56,1.0,0.0
800,0.003,5,True,15.0,12.0,56_1_72,1000,1000,2,1,2.127626605342953,56,1.0,0.0
800,0.004,5,True,20.0,16.0,56_1_73,1000,1000,6,2,1.4142953049928026,56,1.0,0.0
800,0.005,5,True,24.0,20.0,56_1_74,1000,1000,7,3,1.9243037605109004,56,1.0,0.0
800,0.006,5,True,32.0,24.0,56_1_75,1000,1000,9,5,2.996463520852889,56,1.0,0.0
800,0.007,5,True,37.0,29.0,56_1_76,1000,1000,3,13,7.934263189374154,56,1.0,0.0
800,0.008,5,True,39.0,32.0,56_1_77,1000,1000,7,11,5.768221661520653,56,1.0,0.0
800,0.009,5,True,40.0,36.0,56_1_78,1000,1000,9,7,4.9970500245600356,56,1.0,0.0
800,0.01,5,True,46.0,40.0,56_1_79,1000,1000,8,4,7.178570975728519,56,1.0,0.0
900,0.001,5,True,6.0,5.0,56_1_80,1000,1000,1,2,0.302127493672927,56,1.0,0.0
900,0.002,5,True,10.0,9.0,56_1_81,1000,1000,2,1,0.6079354675855723,56,1.0,0.0
900,0.003,5,True,18.0,14.0,56_1_82,1000,1000,4,3,1.3720631764221833,56,1.0,0.0
900,0.004,5,True,24.0,18.0,56_1_83,1000,1000,5,3,2.24476634368127,56,1.0,0.0
900,0.005,5,True,28.0,23.0,56_1_84,1000,1000,5,5,3.1873932786827552,56,1.0,0.0
900,0.006,5,True,34.0,27.0,56_1_85,1000,1000,9,8,2.7228142239739905,56,1.0,0.0
900,0.007,5,True,43.0,32.0,56_1_86,1000,1000,1,12,10.88056042672021,56,1.0,0.0
900,0.008,5,True,47.0,36.0,56_1_87,1000,1000,6,5,7.52392924897394,56,1.0,0.0
900,0.009,5,True,53.0,41.0,56_1_88,1000,1000,6,6,9.189271584358295,56,1.0,0.0
900,0.01,5,True,54.0,45.0,56_1_89,1000,1000,10,13,6.984315683718625,56,1.0,0.0
1000,0.001,5,True,5.0,5.0,56_1_90,1000,1000,1,0,0.029766664930341743,56,1.0,0.0
1000,0.002,5,True,13.0,10.0,56_1_91,1000,1000,4,4,0.1855419585657152,56,1.0,0.0
1000,0.003,5,True,22.0,15.0,56_1_92,1000,1000,3,3,2.3949801272696347,56,1.0,0.0
1000,0.004,5,True,23.0,20.0,56_1_93,1000,1000,2,6,3.3193853422576707,56,1.0,0.0
1000,0.005,5,True,33.0,25.0,56_1_94,1000,1000,5,3,3.751691495193648,56,1.0,0.0
1000,0.006,5,True,33.0,30.0,56_1_95,1000,1000,2,5,5.930796816421707,56,1.0,0.0
1000,0.007,5,True,43.0,35.0,56_1_96,1000,1000,12,9,2.718040775656113,56,1.0,0.0
1000,0.008,5,True,50.0,40.0,56_1_97,1000,1000,11,11,4.529906322126579,56,1.0,0.0
1000,0.009,5,True,53.0,45.0,56_1_98,1000,1000,8,9,6.747746360426139,56,1.0,0.0
1000,0.01,5,True,61.0,50.0,56_1_99,1000,1000,7,8,9.390879886328426,56,1.0,0.0
100,0.001,5,True,1.0,1.0,56_2_0,1000,1000,0,3,0.7391769166434072,56,1.0,0.0
100,0.002,5,True,1.0,1.0,56_2_1,1000,1000,4,3,0.04083630010015975,56,1.0,0.0
100,0.003,5,True,2.0,2.0,56_2_2,1000,1000,6,2,0.16229739707843296,56,1.0,0.0
